name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,932241,4.89s,1.67us,30.00ns,1.71us,451.00ns,1.46us,58.96us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,151522,14627,4.56s,202.07us,2.48us,205.02us,42.98us,197.07us,1.95ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,151522,492,4.56s,6.04ms,42.68us,6.11ms,320.30us,5.97ms,8.89ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,248919,8073,4.56s,367.78us,5.36us,371.57us,66.60us,353.35us,2.36ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,40,4.56s,75.14ms,1.27ms,75.18ms,1.53ms,72.80ms,78.16ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,7384531,10,4.56s,300.72ms,2.01ms,300.93ms,2.62ms,296.92ms,306.40ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,344,4.56s,8.64ms,44.09us,8.74ms,380.91us,8.58ms,10.93ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,7384531,18,4.66s,170.12ms,867.71us,169.21ms,1.74ms,166.66ms,171.31ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,35137,4.56s,67.23us,691.00ns,68.39us,16.99us,61.87us,797.43us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,150447,4.62s,10.50us,110.00ns,10.66us,2.59us,8.68us,123.21us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,33721,4.56s,71.40us,592.00ns,72.31us,16.42us,67.53us,698.15us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,110518,4.56s,16.39us,150.00ns,16.59us,4.08us,11.02us,225.12us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,23952,14032,4.56s,211.91us,2.02us,213.74us,41.59us,201.41us,1.94ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,23952,2545,4.56s,1.17ms,8.55us,1.18ms,114.23us,1.15ms,3.08ms
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,113868,4.56s,18.13us,211.00ns,18.35us,4.37us,17.13us,374.87us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,250002,4.62s,2.95us,51.00ns,2.98us,801.00ns,2.60us,115.17us
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,33021,4.56s,89.45us,472.00ns,90.81us,20.28us,88.39us,879.67us
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,61436,4,5.51s,878.25ms,6.45ms,878.28ms,6.95ms,869.32ms,887.30ms
curated/12-dictionary/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,14354,4.86s,200.33us,6.09us,208.95us,46.19us,190.20us,1.90ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,325,4.56s,8.99ms,109.27us,9.15ms,567.38us,8.56ms,12.27ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,1376,4.56s,1.84ms,27.82us,1.85ms,168.41us,1.75ms,4.02ms
curated/12-dictionary/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,2,4.91s,16.85ms,642.04us,16.85ms,642.04us,16.20ms,17.49ms
curated/13-noseyparker/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,12,5.01s,271.57ms,5.25ms,272.07ms,7.26ms,259.93ms,285.63ms
curated/13-noseyparker/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,9,5.01s,356.05ms,4.71ms,352.54ms,8.24ms,338.78ms,360.98ms
curated/13-noseyparker/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,170,4.56s,2.65ms,64.15us,2.72ms,340.56us,2.52ms,4.96ms
curated/13-noseyparker/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,90,4.56s,3.03ms,86.17us,3.10ms,322.26us,2.88ms,5.06ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),lean,v4.20.0,,100,3584,4.56s,827.97us,7.63us,836.78us,105.24us,796.50us,2.95ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,100,470146,4.73s,6.21us,50.00ns,6.33us,1.61us,6.12us,123.28us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,100,26208,4.56s,112.83us,1.10us,114.41us,26.39us,105.46us,1.67ms
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),lean,v4.20.0,,200,929,4.56s,3.20ms,20.17us,3.23ms,226.93us,3.09ms,5.84ms
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,200,122886,4.57s,23.88us,160.00ns,24.36us,6.02us,23.37us,285.31us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,200,6886,4.56s,431.96us,3.18us,435.62us,67.96us,423.06us,2.40ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),lean,v4.20.0,,1000,39,4.71s,78.17ms,1.10ms,78.50ms,1.52ms,76.55ms,83.65ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1000,5067,4.56s,585.11us,3.67us,592.03us,80.94us,579.64us,2.59ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,1000,282,4.56s,10.50ms,68.56us,10.65ms,486.47us,10.39ms,13.66ms
